agent,label,seed,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,scenario
ac,Almgren-Chriss,1017,9.597120143991948,9.597120143991948,1.0,57.5,20,99.90902400000002,100.005,stressed
heuristic,Heuristic,1017,4.9173894850138335,5.235138243087418,0.9549,60.0,120,99.95582364645512,100.005,stressed
pov,POV,1017,9.93960301984881,9.93960301984881,1.0,24.5,48,99.905599,100.005,stressed
random,Random,1017,6.432778361082141,6.432778361082141,1.0,42.0,71,99.940669,100.005,stressed
twap,TWAP,1017,4.520273986301223,4.520273986301223,1.0,57.5,20,99.959795,100.005,stressed
vwap,VWAP,1017,9.216239188041454,9.216239188041454,1.0,57.5,20,99.912833,100.005,stressed
ac,Almgren-Chriss,1018,6.3233161658086114,6.3233161658086114,1.0,57.5,20,99.93177,99.995,stressed
heuristic,Heuristic,1018,8.714082968155202,9.466573328666074,0.9174,60.0,120,99.90786352735994,99.995,stressed
pov,POV,1018,5.105555277763149,5.105555277763149,1.0,26.5,52,99.943947,99.995,stressed
random,Random,1018,7.315065753288477,7.315065753288477,1.0,39.5,65,99.921853,99.995,stressed
twap,TWAP,1018,-0.9629481474078156,-0.9629481474078156,1.0,57.5,20,100.004629,99.995,stressed
vwap,VWAP,1018,7.555277763887373,7.555277763887373,1.0,57.5,20,99.919451,99.995,stressed
ac,Almgren-Chriss,1019,6.734863256836325,6.734863256836325,1.0,57.5,20,99.937648,100.005,stressed
heuristic,Heuristic,1019,8.495595441804966,9.211139443028392,0.9297,60.0,120,99.92003979778424,100.005,stressed
pov,POV,1019,9.76841157942015,9.76841157942015,1.0,27.0,53,99.907311,100.005,stressed
random,Random,1019,9.384430778460183,9.384430778460183,1.0,51.5,78,99.91115100000002,100.005,stressed
twap,TWAP,1019,1.6721163941811756,1.6721163941811756,1.0,57.5,20,99.988278,100.005,stressed
vwap,VWAP,1019,5.64971751412393,5.64971751412393,1.0,57.5,20,99.9485,100.005,stressed
ac,Almgren-Chriss,1020,5.870100000000093,5.870100000000093,1.0,57.5,20,99.941299,100.0,stressed
heuristic,Heuristic,1020,6.384400000000824,6.384400000000824,1.0,58.5,117,99.936156,100.0,stressed
pov,POV,1020,4.454999999999927,4.454999999999927,1.0,26.0,51,99.95545,100.0,stressed
random,Random,1020,9.627800000000208,9.627800000000208,1.0,43.5,68,99.903722,100.0,stressed
twap,TWAP,1020,3.960199999999531,3.960199999999531,1.0,57.5,20,99.960398,100.0,stressed
vwap,VWAP,1020,1.6437000000005355,1.6437000000005355,1.0,57.5,20,99.983563,100.0,stressed
ac,Almgren-Chriss,1021,4.041202060102263,4.041202060102263,1.0,57.5,20,99.95459,99.995,stressed
heuristic,Heuristic,1021,3.5451632000531763,3.79948997449931,0.9603,60.0,120,99.95955014058109,99.995,stressed
pov,POV,1021,6.582529126457062,6.582529126457062,1.0,24.5,48,99.929178,99.995,stressed
random,Random,1021,3.2631631581587373,3.2631631581587373,1.0,44.0,74,99.96237,99.995,stressed
twap,TWAP,1021,4.145007250362551,4.145007250362551,1.0,57.5,20,99.953552,99.995,stressed
vwap,VWAP,1021,7.874293714686237,7.874293714686237,1.0,57.5,20,99.916261,99.995,stressed
ac,Almgren-Chriss,1022,4.210252563140113,4.210252563140113,1.0,57.5,20,99.932908,99.975,stressed
heuristic,Heuristic,1022,4.975467532399647,5.109077269317099,0.9854,60.0,120,99.92525776334485,99.975,stressed
pov,POV,1022,8.216754188547585,8.216754188547585,1.0,24.0,47,99.892853,99.975,stressed
random,Random,1022,6.717979494873766,6.717979494873766,1.0,44.0,67,99.907837,99.975,stressed
twap,TWAP,1022,2.240160040010794,2.240160040010794,1.0,57.5,20,99.952604,99.975,stressed
vwap,VWAP,1022,3.364741185296609,3.364741185296609,1.0,57.5,20,99.941361,99.975,stressed
ac,Almgren-Chriss,1023,6.268513425671717,6.268513425671717,1.0,57.5,20,99.932318,99.995,stressed
heuristic,Heuristic,1023,6.785939296964097,6.785939296964097,1.0,58.5,117,99.927144,99.995,stressed
pov,POV,1023,11.69018450922516,11.69018450922516,1.0,22.5,44,99.878104,99.995,stressed
random,Random,1023,7.170858542927321,7.170858542927321,1.0,43.5,68,99.923295,99.995,stressed
twap,TWAP,1023,1.5926796339816467,1.5926796339816467,1.0,57.5,20,99.979074,99.995,stressed
vwap,VWAP,1023,3.126856342817851,3.126856342817851,1.0,57.5,20,99.963733,99.995,stressed
ac,Almgren-Chriss,1024,8.754488622155645,8.754488622155645,1.0,57.5,20,99.887477,99.975,stressed
heuristic,Heuristic,1024,3.0533892388166817,3.4345586396595045,0.9254,60.0,120,99.94447374108492,99.975,stressed
pov,POV,1024,4.404901225306373,4.404901225306373,1.0,26.0,51,99.930962,99.975,stressed
random,Random,1024,7.57419354838691,7.57419354838691,1.0,44.5,73,99.899277,99.975,stressed
twap,TWAP,1024,5.751737934483318,5.751737934483318,1.0,57.5,20,99.917497,99.975,stressed
vwap,VWAP,1024,0.806301575393636,0.806301575393636,1.0,57.5,20,99.966939,99.975,stressed
ac,Almgren-Chriss,1025,2.2738410761607546,2.2738410761607546,1.0,57.5,20,99.962265,99.985,stressed
heuristic,Heuristic,1025,2.764376837703359,3.289893484020444,0.9096,60.0,120,99.95736037818824,99.985,stressed
pov,POV,1025,5.963394509176013,5.963394509176013,1.0,25.5,50,99.925375,99.985,stressed
random,Random,1025,6.174326148922012,6.174326148922012,1.0,41.0,64,99.923266,99.985,stressed
twap,TWAP,1025,-1.0349552432859428,-1.0349552432859428,1.0,57.5,20,99.995348,99.985,stressed
vwap,VWAP,1025,8.349552432864582,8.349552432864582,1.0,57.5,20,99.901517,99.985,stressed
ac,Almgren-Chriss,1026,9.338899165125074,9.338899165125074,1.0,57.5,20,99.921597,100.015,stressed
heuristic,Heuristic,1026,7.845596547210722,7.849422586611766,0.9995,60.0,120,99.93653226613309,100.015,stressed
pov,POV,1026,4.840873868919406,4.840873868919406,1.0,23.5,46,99.966584,100.015,stressed
random,Random,1026,13.074938759186146,13.074938759186146,1.0,40.5,66,99.884231,100.015,stressed
twap,TWAP,1026,5.877218417237319,5.877218417237319,1.0,57.5,20,99.956219,100.015,stressed
vwap,VWAP,1026,10.25676148577664,10.25676148577664,1.0,57.5,20,99.912417,100.015,stressed
ac,Almgren-Chriss,1027,6.352382380880415,6.352382380880415,1.0,57.5,20,99.941473,100.005,stressed
heuristic,Heuristic,1027,6.714508442939959,7.296935153242515,0.9337,60.0,120,99.93785155831638,100.005,stressed
pov,POV,1027,7.34773261336858,7.34773261336858,1.0,24.0,47,99.931519,100.005,stressed
random,Random,1027,9.870506474675452,9.870506474675452,1.0,37.0,61,99.90629,100.005,stressed
twap,TWAP,1027,9.837508124593509,9.837508124593509,1.0,57.5,20,99.90662,100.005,stressed
vwap,VWAP,1027,3.5621218939049,3.5621218939049,1.0,57.5,20,99.969377,100.005,stressed
ac,Almgren-Chriss,1028,1.3008252063009496,1.3008252063009496,1.0,57.5,20,99.961995,99.975,stressed
heuristic,Heuristic,1028,4.218870869097522,4.423605901475951,0.9671,60.0,120,99.9328218384862,99.975,stressed
pov,POV,1028,3.8076519129774256,3.8076519129774256,1.0,25.0,49,99.936933,99.975,stressed
random,Random,1028,3.736434108527816,3.736434108527816,1.0,41.5,67,99.937645,99.975,stressed
twap,TWAP,1028,4.931032758189434,4.931032758189434,1.0,57.5,20,99.925702,99.975,stressed
vwap,VWAP,1028,0.7141785446361008,0.7141785446361008,1.0,57.5,20,99.96786,99.975,stressed
ac,Almgren-Chriss,1029,4.252037805670045,4.252037805670045,1.0,57.5,20,99.94248600000002,99.985,stressed
heuristic,Heuristic,1029,5.88580517232901,6.18782817422492,0.9524,60.0,120,99.92615077698449,99.985,stressed
pov,POV,1029,9.475921388208493,9.475921388208493,1.0,25.5,50,99.890255,99.985,stressed
random,Random,1029,8.069859342199551,-64.87123068460357,1.0073,45.5,72,99.90431351136702,99.985,stressed
twap,TWAP,1029,0.4833725058757533,0.4833725058757533,1.0,57.5,20,99.980167,99.985,stressed
vwap,VWAP,1029,-2.6427964194635543,-2.6427964194635543,1.0,57.5,20,100.011424,99.985,stressed
ac,Almgren-Chriss,1030,6.975458589493541,6.975458589493541,1.0,57.5,20,99.965221,100.035,stressed
heuristic,Heuristic,1030,9.88134153046415,9.88134153046415,1.0,60.0,120,99.936152,100.035,stressed
pov,POV,1030,6.524216524216466,6.524216524216466,1.0,25.5,50,99.969735,100.035,stressed
random,Random,1030,10.120057979707909,10.120057979707909,1.0,37.0,65,99.933764,100.035,stressed
twap,TWAP,1030,3.0670265407111645,3.0670265407111645,1.0,57.5,20,100.004319,100.035,stressed
vwap,VWAP,1030,9.870945169191389,9.870945169191389,1.0,57.5,20,99.936256,100.035,stressed
ac,Almgren-Chriss,1031,3.8483469214222503,3.8483469214222503,1.0,57.5,20,99.92653,99.965,stressed
heuristic,Heuristic,1031,3.2597409093174665,3.2597409093174665,1.0,50.0,100,99.932414,99.965,stressed
pov,POV,1031,5.486520282098508,5.486520282098508,1.0,25.0,49,99.910154,99.965,stressed
random,Random,1031,8.171860151052737,8.171860151052737,1.0,40.5,67,99.88331,99.965,stressed
twap,TWAP,1031,6.511479017656599,6.511479017656599,1.0,57.5,20,99.899908,99.965,stressed
vwap,VWAP,1031,0.978942629920842,0.978942629920842,1.0,57.5,20,99.955214,99.965,stressed
ac,Almgren-Chriss,1032,8.270881264380153,8.270881264380153,1.0,57.5,20,99.887316,99.97,stressed
heuristic,Heuristic,1032,2.46513954186331,2.46513954186331,1.0,54.5,109,99.945356,99.97,stressed
pov,POV,1032,4.014004201260803,4.014004201260803,1.0,25.5,50,99.929872,99.97,stressed
random,Random,1032,4.135740722216781,4.135740722216781,1.0,42.5,72,99.928655,99.97,stressed
twap,TWAP,1032,7.768230469141071,7.768230469141071,1.0,57.5,20,99.892341,99.97,stressed
vwap,VWAP,1032,-0.5953786135838248,-0.5953786135838248,1.0,57.5,20,99.975952,99.97,stressed
ac,Almgren-Chriss,1033,6.653171390014252,6.653171390014252,1.0,57.5,20,99.968445,100.035,stressed
heuristic,Heuristic,1033,8.574318576126508,9.037736792122722,0.9312,60.0,120,99.94922680412373,100.035,stressed
pov,POV,1033,9.98500524816262,9.98500524816262,1.0,24.0,47,99.935115,100.035,stressed
random,Random,1033,7.821362523116726,7.821362523116726,1.0,40.0,70,99.956759,100.035,stressed
twap,TWAP,1033,9.340130954165788,9.340130954165788,1.0,57.5,20,99.941566,100.035,stressed
vwap,VWAP,1033,9.550657269955602,9.550657269955602,1.0,57.5,20,99.93946,100.035,stressed
ac,Almgren-Chriss,1034,8.341248812678753,8.341248812678753,1.0,57.5,20,99.931575,100.015,stressed
heuristic,Heuristic,1034,6.755126348562861,7.002649602558915,0.9569,60.0,120,99.94743860382484,100.015,stressed
pov,POV,1034,5.771534269859355,5.771534269859355,1.0,24.5,48,99.957276,100.015,stressed
random,Random,1034,10.37644353347059,10.37644353347059,1.0,42.5,67,99.91122,100.015,stressed
twap,TWAP,1034,7.927010948358034,7.927010948358034,1.0,57.5,20,99.935718,100.015,stressed
vwap,VWAP,1034,9.295905614158054,9.295905614158054,1.0,57.5,20,99.922027,100.015,stressed
ac,Almgren-Chriss,1035,8.325048757313716,8.325048757313716,1.0,57.5,20,99.901762,99.985,stressed
heuristic,Heuristic,1035,6.562774265723733,7.1653748062213,0.9241,60.0,120,99.91938210150416,99.985,stressed
pov,POV,1035,8.517877681653083,8.517877681653083,1.0,25.5,50,99.899834,99.985,stressed
random,Random,1035,11.642646396959872,11.642646396959872,1.0,45.0,72,99.868591,99.985,stressed
twap,TWAP,1035,8.681702255337582,8.681702255337582,1.0,57.5,20,99.898196,99.985,stressed
vwap,VWAP,1035,9.030454568184972,9.030454568184972,1.0,57.5,20,99.894709,99.985,stressed
ac,Almgren-Chriss,1036,12.056097195139424,12.056097195139424,1.0,57.5,20,99.88443300000002,100.005,stressed
heuristic,Heuristic,1036,7.010315483223704,7.017049147543257,0.9985,60.0,120,99.93489334001002,100.005,stressed
pov,POV,1036,3.721113944302031,3.721113944302031,1.0,24.5,48,99.96778700000002,100.005,stressed
random,Random,1036,5.421428928554356,5.421428928554356,1.0,44.0,70,99.950783,100.005,stressed
twap,TWAP,1036,3.6737163141840665,3.6737163141840665,1.0,57.5,20,99.968261,100.005,stressed
vwap,VWAP,1036,3.8843057847108806,3.8843057847108806,1.0,57.5,20,99.966155,100.005,stressed
ac,Almgren-Chriss,1037,5.407529623519685,5.407529623519685,1.0,57.5,20,99.950922,100.005,stressed
heuristic,Heuristic,1037,4.366935097012314,4.696565171742944,0.9176,60.0,120,99.96132846556232,100.005,stressed
pov,POV,1037,10.113494325283314,10.113494325283314,1.0,24.5,48,99.90386,100.005,stressed
random,Random,1037,6.498975051246932,6.498975051246932,1.0,47.0,74,99.940007,100.005,stressed
twap,TWAP,1037,5.547022648867735,5.547022648867735,1.0,57.5,20,99.949527,100.005,stressed
vwap,VWAP,1037,0.248587570622275,0.248587570622275,1.0,57.5,20,100.002514,100.005,stressed
ac,Almgren-Chriss,1038,7.319268073192389,7.319268073192389,1.0,57.5,20,99.9368,100.01,stressed
heuristic,Heuristic,1038,6.567810555627607,6.80491950804888,0.9552,60.0,120,99.94431532663316,100.01,stressed
pov,POV,1038,8.982801719828698,8.982801719828698,1.0,24.0,47,99.920163,100.01,stressed
random,Random,1038,8.203079692031228,8.203079692031228,1.0,48.5,78,99.927961,100.01,stressed
twap,TWAP,1038,4.919208079192456,4.919208079192456,1.0,57.5,20,99.960803,100.01,stressed
vwap,VWAP,1038,3.2160783921601235,3.2160783921601235,1.0,57.5,20,99.977836,100.01,stressed
ac,Almgren-Chriss,1039,4.767684847273747,4.767684847273747,1.0,57.5,20,99.967316,100.015,stressed
heuristic,Heuristic,1039,2.968030453851188,-21.02484627305929,1.0024,52.0,104,99.9853152434158,100.015,stressed
pov,POV,1039,7.142128680698329,7.142128680698329,1.0,25.0,49,99.943568,100.015,stressed
random,Random,1039,8.771184322350775,8.771184322350775,1.0,49.0,79,99.927275,100.015,stressed
twap,TWAP,1039,3.2070189471583626,3.2070189471583626,1.0,57.5,20,99.982925,100.015,stressed
vwap,VWAP,1039,7.3566964955254415,7.3566964955254415,1.0,57.5,20,99.941422,100.015,stressed
ac,Almgren-Chriss,1040,5.242451509698555,5.242451509698555,1.0,57.5,20,99.967565,100.02,stressed
heuristic,Heuristic,1040,3.7115576884615393,3.7115576884615393,1.0,57.5,115,99.98287700000002,100.02,stressed
pov,POV,1040,2.7453509298139296,2.7453509298139296,1.0,23.0,45,99.992541,100.02,stressed
random,Random,1040,5.945518735679245,-33.031293741251105,1.0039,48.0,74,99.96053292160572,100.02,stressed
twap,TWAP,1040,8.180863827235354,8.180863827235354,1.0,57.5,20,99.938175,100.02,stressed
vwap,VWAP,1040,6.79594081183781,6.79594081183781,1.0,57.5,20,99.952027,100.02,stressed
ac,Almgren-Chriss,1041,6.702675668916341,6.702675668916341,1.0,57.5,20,99.90799,99.975,stressed
heuristic,Heuristic,1041,4.268690410278731,3.2691172793195564,1.0001,53.0,106,99.93232376762325,99.975,stressed
pov,POV,1041,8.276869217303558,8.276869217303558,1.0,25.5,50,99.892252,99.975,stressed
random,Random,1041,7.580895223805675,7.580895223805675,1.0,39.5,64,99.89921,99.975,stressed
twap,TWAP,1041,7.294423605902151,7.294423605902151,1.0,57.5,20,99.902074,99.975,stressed
vwap,VWAP,1041,3.644411102775825,3.644411102775825,1.0,57.5,20,99.938565,99.975,stressed
ac,Almgren-Chriss,1042,4.563843615638439,4.563843615638439,1.0,57.5,20,99.964357,100.01,stressed
heuristic,Heuristic,1042,4.35286471352932,4.35286471352932,1.0,60.0,120,99.966467,100.01,stressed
pov,POV,1042,7.447955204480379,7.447955204480379,1.0,27.0,53,99.935513,100.01,stressed
random,Random,1042,9.415958404159753,9.415958404159753,1.0,41.5,71,99.915831,100.01,stressed
twap,TWAP,1042,0.5542445755422304,0.5542445755422304,1.0,57.5,20,100.004457,100.01,stressed
vwap,VWAP,1042,-0.6486351364860865,-0.6486351364860865,1.0,57.5,20,100.016487,100.01,stressed
ac,Almgren-Chriss,1043,8.435234714792578,8.435234714792578,1.0,57.5,20,99.930635,100.015,stressed
heuristic,Heuristic,1043,4.711023961912608,-3.2852072189175234,1.0008,51.0,102,99.96788269384491,100.015,stressed
pov,POV,1043,22.37844323351417,22.37844323351417,1.0,22.0,43,99.791182,100.015,stressed
random,Random,1043,10.517422386642236,10.517422386642236,1.0,41.0,66,99.90981,100.015,stressed
twap,TWAP,1043,3.3950907363893728,3.3950907363893728,1.0,57.5,20,99.981044,100.015,stressed
vwap,VWAP,1043,9.53656951457328,9.53656951457328,1.0,57.5,20,99.91962,100.015,stressed
ac,Almgren-Chriss,1044,5.726686334316274,5.726686334316274,1.0,57.5,20,99.937736,99.995,stressed
heuristic,Heuristic,1044,5.226236573484223,5.596879843992962,0.9459,60.0,120,99.94274024738344,99.995,stressed
pov,POV,1044,6.80274013700734,6.80274013700734,1.0,24.5,48,99.926976,99.995,stressed
random,Random,1044,6.364018200909926,6.364018200909926,1.0,47.0,71,99.931363,99.995,stressed
twap,TWAP,1044,3.0755537776886026,3.0755537776886026,1.0,57.5,20,99.964246,99.995,stressed
vwap,VWAP,1044,9.736686834341088,9.736686834341088,1.0,57.5,20,99.897638,99.995,stressed
ac,Almgren-Chriss,1045,8.733489976503702,8.733489976503702,1.0,57.5,20,99.927652,100.015,stressed
heuristic,Heuristic,1045,5.649163145200143,5.959306104083918,0.9506,60.0,120,99.95849989480328,100.015,stressed
pov,POV,1045,3.710343448482765,3.710343448482765,1.0,23.5,46,99.977891,100.015,stressed
random,Random,1045,6.965189635519812,-18.01739739039117,1.0025,41.0,69,99.94533765586036,100.015,stressed
twap,TWAP,1045,11.981602759585227,11.981602759585227,1.0,57.5,20,99.89516600000002,100.015,stressed
vwap,VWAP,1045,8.670999350097663,8.670999350097663,1.0,57.5,20,99.928277,100.015,stressed
ac,Almgren-Chriss,1046,2.793880917861887,2.793880917861887,1.0,57.5,20,99.987057,100.015,stressed
heuristic,Heuristic,1046,6.355300179125385,7.433884917261901,0.8995,60.0,120,99.95143746525848,100.015,stressed
pov,POV,1046,10.152377143427826,10.152377143427826,1.0,25.0,49,99.913461,100.015,stressed
random,Random,1046,10.089486577013796,10.089486577013796,1.0,43.0,67,99.91409,100.015,stressed
twap,TWAP,1046,4.904564315353049,4.904564315353049,1.0,57.5,20,99.965947,100.015,stressed
vwap,VWAP,1046,4.60560915862567,4.60560915862567,1.0,57.5,20,99.968937,100.015,stressed
ac,Almgren-Chriss,1047,2.5192038407686894,2.5192038407686894,1.0,57.5,20,99.954813,99.98,stressed
heuristic,Heuristic,1047,4.30026005201028,4.30026005201028,1.0,54.5,109,99.937006,99.98,stressed
pov,POV,1047,1.729445889178307,1.729445889178307,1.0,25.0,49,99.962709,99.98,stressed
random,Random,1047,5.591718343668274,5.591718343668274,1.0,39.5,64,99.924094,99.98,stressed
twap,TWAP,1047,5.646229245848899,5.646229245848899,1.0,57.5,20,99.923549,99.98,stressed
vwap,VWAP,1047,4.282556511301807,4.282556511301807,1.0,57.5,20,99.937183,99.98,stressed
ac,Almgren-Chriss,1048,9.929400000000896,9.929400000000896,1.0,57.5,20,99.900706,100.0,stressed
heuristic,Heuristic,1048,6.084114210119878,6.992000000000189,0.9071,60.0,120,99.9391588578988,100.0,stressed
pov,POV,1048,6.229600000000573,6.229600000000573,1.0,25.5,50,99.937704,100.0,stressed
random,Random,1048,5.153800000000047,5.153800000000047,1.0,49.0,78,99.948462,100.0,stressed
twap,TWAP,1048,5.928099999999176,5.928099999999176,1.0,57.5,20,99.94071900000002,100.0,stressed
vwap,VWAP,1048,6.024600000000646,6.024600000000646,1.0,57.5,20,99.939754,100.0,stressed
ac,Almgren-Chriss,1049,1.5813046738321794,1.5813046738321794,1.0,57.5,20,100.009183,100.025,stressed
heuristic,Heuristic,1049,6.817996515287019,7.425843539115407,0.9365,60.0,120,99.95680298985584,100.025,stressed
pov,POV,1049,7.425643589102506,7.425643589102506,1.0,24.5,48,99.950725,100.025,stressed
random,Random,1049,6.280229942515028,6.280229942515028,1.0,45.0,69,99.962182,100.025,stressed
twap,TWAP,1049,4.0152961759553305,4.0152961759553305,1.0,57.5,20,99.984837,100.025,stressed
vwap,VWAP,1049,9.302274431391634,9.302274431391634,1.0,57.5,20,99.931954,100.025,stressed
ac,Almgren-Chriss,1050,5.527418145463681,5.527418145463681,1.0,57.5,20,99.969712,100.025,stressed
heuristic,Heuristic,1050,7.003956658072187,7.079630092476003,0.9899,60.0,120,99.95494292352764,100.025,stressed
pov,POV,1050,10.518570357409876,10.518570357409876,1.0,25.0,49,99.919788,100.025,stressed
